date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
35889 729849 7.377303621 8.161148 11.76191047 0.015 0.011786197 1.584636416 0.42197859 1.747397007 2.173520687 4.537852747 0.014176647 0.013207697 0.045327767 0 0.028724987 0.003249858 12.06458698 38.42566171 0.113745045 224.154 0.042214151 0.164031515 0.016777317 33264 1296 6566.4 34560 16243.2 3.7358 126.3517277
35890 729850 7.46156905 8.167723697 11.76421885 0.015 0.011891719 1.583417205 0.409775148 1.751819864 2.171764691 4.54136005 0.014206491 0.013301302 0.046051322 0 0.028116619 0.003373732 12.1406414 38.60527815 0.118080605 226.1196 0.042758042 0.16416748 0.016564124 50457.6 1296 6566.4 34560 16243.2 3.7379 180.71424
35891 729851 7.545 8.173333333 11.765 0.015 0.012 1.583 0.399 1.753333333 2.17 4.54255 0.014216667 0.013333333 0.046666667 0 0.0276 0.0035 12.16666667 38.66666667 0.1225 228.0852 0.043291865 0.164313654 0.016356224 70156.8 1814.4 11318.4 34560 16243.2 3.7386 120.06792
35892 729852 7.630388824 8.178294395 11.76181291 0.015 0.012217187 1.583069668 0.388961082 1.752284315 2.168003083 4.533756983 0.014190834 0.013331331 0.047204798 0.001179396 0.027132493 0.003669911 12.1418309 38.57938192 0.128446878 230.0508 0.043813953 0.164471282 0.016154588 70156.8 1814.4 11318.4 34560 16243.2 3.73 73.80072
35893 729853 7.720522539 8.182978614 11.75249916 0.015 0.012640967 1.583273259 0.378921283 1.749218737 2.165568449 4.508060885 0.014115342 0.013325481 0.047703557 0.004629731 0.026668498 0.003921321 12.06920505 38.32430709 0.137246248 232.0038 0.044322641 0.164641609 0.015960185 70156.8 1814.4 13737.6 34560 16243.2 3.7049 210.924
35894 729854 7.815198933 8.187402963 11.73743009 0.015 0.013258632 1.583602659 0.368898029 1.744258814 2.162725686 4.466486135 0.0139932 0.013316016 0.048165682 0.010219227 0.026208615 0.004249072 11.95161127 37.91161127 0.148717507 233.9694 0.044816261 0.164825881 0.015773985 70156.8 1814.4 13737.6 34560 16243.2 3.6644 154.2162791
35895 729855 7.914215792 8.191584415 11.71697699 0.015 0.014057469 1.584049749 0.358908745 1.737526764 2.159504385 4.410057163 0.013827418 0.013303168 0.048593913 0.017816106 0.025753444 0.004648002 11.79187172 37.35146356 0.162680054 235.9224 0.045293146 0.165025343 0.01559696 61084.8 1814.4 13737.6 34560 16243.2 3.6092 83.28096
35896 729856 8.017370902 8.195539941 11.69151118 0.015 0.015024768 1.584606414 0.348970858 1.729144801 2.155934136 4.339798397 0.013621006 0.013287172 0.048990988 0.02728859 0.025303584 0.005112951 11.59280855 36.65403304 0.178953286 237.8754 0.045751629 0.165241241 0.015430078 61084.8 1814.4 13737.6 34560 16243.2 3.5406 52.30008
35897 729857 8.124462051 8.199286513 11.66140397 0.015 0.016147819 1.585264536 0.339101794 1.719235141 2.152044531 4.256734266 0.013376973 0.01326826 0.049359645 0.038504901 0.024859634 0.00563876 11.35724393 35.82948882 0.197356603 239.8158 0.046190044 0.165474819 0.015274311 61084.8 1814.4 16243.2 34560 16243.2 3.4594 97.02504
35898 729858 8.235287025 8.202841106 11.62702667 0.015 0.01741391 1.586016 0.329318978 1.70792 2.147865157 4.1618892 0.013098329 0.013246667 0.049702625 0.051333261 0.024422193 0.006220269 11.088 34.888 0.2177094 241.7688 0.046606723 0.165727324 0.015130628 50457.6 1814.4 18748.8 34560 16243.2 3.3667 188.33472
35899 729859 8.34964361 8.206220689 11.58875059 0.015 0.018810331 1.586852688 0.319639837 1.695321594 2.143425607 4.056287628 0.012788083 0.013222624 0.050022664 0.065641892 0.023991861 0.006852317 10.78789893 33.83973567 0.239831078 243.7092 0.047 0.166 0.015 50457.6 1814.4 18748.8 34560 16243.2 3.2635 298.26468
35900 729860 8.467329595 8.209442237 11.54694706 0.015 0.020324371 1.587766484 0.310081797 1.681562138 2.138755469 3.940953979 0.012449246 0.013196365 0.050322503 0.081299015 0.023569237 0.007529744 10.45976288 32.69486492 0.263541034 245.637 0.047385484 0.166345024 0.014878818 50457.6 2419.2 13737.6 34560 16243.2 3.1506 293.11632
35901 729861 8.588142764 8.212522722 11.50198737 0.015 0.021943319 1.588749271 0.300662284 1.666763848 2.133884335 3.816912682 0.012084827 0.013168124 0.05060488 0.098172852 0.023154921 0.00824739 10.10641399 31.46355685 0.288658665 247.5648 0.047779292 0.166809425 0.014762632 70156.8 3110.4 28425.6 34560 16243.2 3.0292 151.79724
35902 729862 8.711880906 8.215479115 11.45424284 0.015 0.023654465 1.589792933 0.291398723 1.651048941 2.128841795 3.685188167 0.011697835 0.013138134 0.050872533 0.116131626 0.022749512 0.009000096 9.730674441 30.15598056 0.31500337 249.4926 0.048180522 0.167386727 0.014651149 70156.8 2419.2 21513.6 34560 16243.2 2.9002 142.9129532
35903 729863 8.838341806 8.218328389 11.40408478 0.015 0.025445098 1.590889353 0.282308541 1.634539631 2.123657438 3.546804862 0.011291281 0.013106628 0.051128202 0.135043558 0.022353608 0.009782701 9.335366375 28.78230515 0.342394547 251.4078 0.04858827 0.168070454 0.014544075 61084.8 3110.4 16243.2 34560 16243.2 2.7646 230.9958
35904 729864 8.967323251 8.221087517 11.35188451 0.015 0.027302507 1.592030414 0.273409164 1.617358134 2.118360854 3.402787197 0.010868174 0.013073839 0.051374625 0.15477687 0.02196781 0.010590046 8.923311953 27.35269971 0.370651594 253.3104 0.049001632 0.16885413 0.014441116 61084.8 2419.2 16243.2 34560 16243.2 2.6234 253.35828
35905 729865 9.098623029 8.22377347 11.29801333 0.015 0.029213982 1.593208 0.264718017 1.599626667 2.112981635 3.2541596 0.010431523 0.01304 0.05161454 0.175199783 0.021592717 0.011416969 8.497333333 25.87733333 0.399593909 255.213 0.049419705 0.169731278 0.014341979 61084.8 2419.2 13564.8 34560 16243.2 2.4776 277.35372
35906 729866 9.232038925 8.226403222 11.24284257 0.015 0.031166811 1.594413994 0.256252527 1.581467444 2.10754937 3.101946501 0.009984338 0.013005345 0.051850688 0.196180521 0.021228928 0.012258311 8.060252672 24.36637512 0.42904089 257.103 0.049841585 0.170695422 0.014246371 61084.8 1814.4 13564.8 34560 16243.2 2.3282 267.69204
35907 729867 9.367368727 8.228993745 11.18674352 0.015 0.033148284 1.59564028 0.24803012 1.563002682 2.102093649 2.94717233 0.009529629 0.012970107 0.052085806 0.217587305 0.020877043 0.013108912 7.614892128 22.82999417 0.458811935 258.993 0.050266369 0.171740087 0.014153998 61084.8 1814.4 13564.8 34560 16243.2 2.1762 144.31284
35908 729868 9.504410221 8.23156201 11.1300875 0.015 0.03514569 1.596878741 0.240068221 1.544354597 2.096644063 2.790861515 0.009070406 0.012934519 0.052322634 0.239288356 0.02053766 0.013963613 7.164073858 21.27835957 0.488726442 260.8704 0.050693153 0.172858797 0.014064567 45792 3110.4 11145.6 34560 16243.2 2.0225 134.1522
35909 729869 9.642961194 8.234124991 11.07324583 0.015 0.037146319 1.598121259 0.232384257 1.525645403 2.091230202 2.634038485 0.008609678 0.012898814 0.052563909 0.261151897 0.02021138 0.014817252 6.710620019 19.72164043 0.518603809 262.7352 0.051121034 0.174045074 0.013977785 41385.6 2419.2 11145.6 34560 16243.2 1.8681 189.55944
35910 729870 9.782819432 8.23669966 11.01658982 0.015 0.03913746 1.59935972 0.224995654 1.506997318 2.085881655 2.47772767 0.008150454 0.012863226 0.052812371 0.283046149 0.019898801 0.01566467 6.25735277 18.17000583 0.548263434 264.5874 0.051549109 0.175292444 0.013893357 41385.6 1814.4 11145.6 34560 16243.2 1.7141 174.7503861
35911 729871 9.923782723 8.239302988 10.96049077 0.015 0.041106401 1.600586006 0.217919838 1.488532556 2.080628014 2.322953499 0.007695745 0.012827988 0.053070759 0.304839335 0.019600523 0.016500706 5.807094266 16.63362488 0.577524715 266.427 0.051976473 0.17659443 0.01381099 41385.6 1814.4 11145.6 34560 16243.2 1.5615 225.46188
35912 729872 10.06564885 8.241951949 10.90532 0.015 0.043040432 1.601792 0.211174234 1.470373333 2.075498868 2.1707404 0.007248561 0.012793333 0.053341811 0.326399675 0.019317145 0.017320201 5.362666667 15.12266667 0.60620705 268.254 0.052402224 0.177944556 0.013730392 41385.6 1814.4 13564.8 34560 16243.2 1.4111 297.24408
35913 729873 10.20821561 8.244663515 10.85144882 0.015 0.044926843 1.602969586 0.204776268 1.452641866 2.070523807 2.022112803 0.00681191 0.012759495 0.053628266 0.347595393 0.019049266 0.018117995 4.926892128 13.64730029 0.634129838 270.081 0.052825458 0.179336346 0.013651268 41385.6 1814.4 21513.6 34560 16243.2 1.2641 103.96512
35914 729874 10.35128078 8.247454658 10.79924855 0.015 0.046752923 1.604110647 0.198743368 1.435460369 2.065732422 1.878095138 0.006388802 0.012726706 0.053932863 0.36829471 0.018797487 0.018888928 4.502592809 12.21769485 0.661112476 271.8954 0.053245272 0.180763323 0.013573325 80179.2 2505.6 18921.6 34560 16243.2 1.1214 328.0350809
35915 729875 10.49464214 8.250342351 10.7490905 0.015 0.048505961 1.605207067 0.193092958 1.418951059 2.061154303 1.739711833 0.005982248 0.012695199 0.05425834 0.388365847 0.018562405 0.019627839 4.092590865 10.84401944 0.686974362 273.6846 0.053660761 0.182219013 0.01349627 61084.8 1382.4 16243.2 34560 16243.2 0.98392 278.3907268
35916 729876 10.6380975 8.253343565 10.70134597 0.015 0.050173246 1.606250729 0.187842465 1.403236152 2.05681904 1.607987318 0.005595256 0.012665209 0.054607437 0.407677028 0.018344621 0.020329568 3.699708455 9.536443149 0.711534895 275.4738 0.054071023 0.183696938 0.013419809 61084.8 950.4 16243.2 34560 22291.2 0.85278 209.26836
35917 729877 10.78144462 8.256475274 10.65638628 0.015 0.051742068 1.607233516 0.183009314 1.388437862 2.052756223 1.483946021 0.005230837 0.012636968 0.054982892 0.426096473 0.018144734 0.020988956 3.326767736 8.305135083 0.734613471 277.2378 0.054475154 0.185190622 0.013343648 50457.6 950.4 16243.2 34560 22291.2 0.72891 345.16692
35918 729878 10.92448131 8.259754449 10.61458274 0.015 0.053199715 1.608147312 0.178610932 1.374678406 2.048995443 1.368612372 0.004892 0.012610709 0.055387444 0.443492405 0.017963344 0.021600843 2.976590865 7.160264334 0.756029491 278.9892 0.05487225 0.18669359 0.013267495 50457.6 950.4 16243.2 34560 22291.2 0.61331 338.29488
35919 729879 11.06700534 8.263198063 10.57630667 0.015 0.054533477 1.608984 0.174664745 1.36208 2.045566289 1.2630108 0.004581755 0.012586667 0.055823832 0.459733045 0.017801048 0.022160067 2.652 6.112 0.77560235 280.7406 0.055261409 0.188199366 0.013191055 50457.6 950.4 16243.2 34560 22291.2 0.50696 343.30716
35920 729880 11.20881451 8.266823089 10.54192937 0.015 0.055730644 1.609735464 0.171188178 1.350764859 2.042498352 1.168165734 0.004303111 0.012565073 0.056294794 0.474686615 0.017658448 0.02266147 2.355817298 5.170511176 0.793151448 282.4668 0.055641726 0.189701472 0.013114036 41385.6 950.4 16243.2 34560 22291.2 0.41087 333.4481157
35921 729881 11.34970659 8.270646498 10.51182216 0.015 0.056778504 1.610393586 0.168198658 1.340855199 2.039821222 1.085101603 0.004059078 0.012546161 0.056803069 0.488221338 0.017536142 0.023099891 2.090864917 4.345966958 0.808496183 284.1678 0.056012298 0.191193434 0.013036144 41385.6 950.4 16243.2 34560 22291.2 0.32602 298.33272
35922 729882 11.48947938 8.274685264 10.48635635 0.015 0.057664348 1.610950251 0.16571361 1.332473236 2.037564489 1.014842837 0.003852666 0.012530165 0.057351396 0.500205434 0.017434729 0.02347017 1.859965015 3.648536443 0.821455952 285.8688 0.056372222 0.192668775 0.012957085 41385.6 950.4 18921.6 34560 22291.2 0.25339 296.06472
35923 729883 11.62793066 8.278956357 10.46590325 0.015 0.058375463 1.611397341 0.163750461 1.325741186 2.035757744 0.958413865 0.003686884 0.012517318 0.057942514 0.510507127 0.017354809 0.023767147 1.665939747 3.088388727 0.831850153 287.5446 0.056720593 0.194121019 0.012876566 41385.6 950.4 18921.6 34560 22291.2 0.19398 207.77148
35924 729884 11.76485822 8.283476752 10.45083417 0.015 0.058899139 1.611726741 0.162326637 1.320781263 2.034430576 0.916839115 0.003564742 0.012507852 0.058579162 0.518994638 0.017296981 0.023985662 1.511611273 2.675692906 0.839498185 289.2078 0.05705651 0.19554369 0.012794294 33264 950.4 18921.6 34560 22291.2 0.14879 297.26676
35925 729885 11.90005985 8.28826342 10.44152043 0.015 0.059222666 1.611930332 0.161459564 1.317715685 2.033612576 0.891143017 0.00348925 0.012502002 0.059264077 0.525536188 0.017261845 0.024120556 1.399801749 2.420618076 0.844219446 290.8458 0.057379067 0.196930312 0.012709974 33264 950.4 16243.2 34560 22291.2 0.1188 302.82336
35926 729886 12.03333333 8.293333333 10.43833333 0.015 0.059333333 1.612 0.161166667 1.316666667 2.033333333 0.88235 0.003463417 0.0125 0.06 0.53 0.01725 0.024166667 1.333333333 2.333333333 0.845833333 292.4712 0.057687363 0.198274408 0.012623314 33264 950.4 16243.2 34560 22291.2 0.105 236.0988
35927 729887 12.16771097 8.299242895 10.44780886 0.015 0.059149052 1.61165426 0.162076865 1.31828531 2.033582362 0.883346301 0.003468306 0.012577118 0.061691053 0.533349276 0.017345942 0.02408511 1.290992468 2.336446186 0.842978848 294.084 0.057980492 0.199569503 0.012534021 33264 950.4 18921.6 34560 22291.2 0.09975 177.40296
35928 729888 12.30606436 8.306460554 10.47531098 0.015 0.058614189 1.610638468 0.164718659 1.322986173 2.034305151 0.886241934 0.003482497 0.012806085 0.065155232 0.536632278 0.017628028 0.023848397 1.249708455 2.34548105 0.834693878 295.6716 0.058257552 0.200809121 0.0124418 33264 950.4 18921.6 34560 22291.2 0.094741 91.42259745
35929 729889 12.44795026 8.314871356 10.51945305 0.015 0.057755709 1.608984765 0.16895885 1.330536659 2.035465258 0.890896995 0.003505274 0.013183324 0.070266084 0.539844815 0.018087651 0.023468461 1.209517736 2.359982386 0.821396152 297.234 0.05851764 0.201986785 0.012346358 50457.6 950.4 18921.6 34560 22291.2 0.089965 290.37204
35930 729890 12.59292543 8.324360344 10.5788484 0.015 0.056600583 1.606725291 0.174664237 1.34070417 2.037026239 0.897171578 0.003535922 0.013705253 0.076897158 0.542982697 0.018716204 0.02295724 1.170456754 2.379494655 0.803503401 298.7838 0.058759851 0.20309602 0.012247402 41385.6 950.4 18921.6 34560 22291.2 0.085415 278.78256
35931 729891 12.74054662 8.334812562 10.65211036 0.015 0.055175777 1.603892188 0.181701622 1.353256108 2.038951652 0.904925781 0.003573725 0.014368296 0.084922001 0.546041732 0.019505077 0.022326667 1.132561953 2.403562318 0.781433355 300.321 0.058983282 0.204130349 0.012144638 33264 950.4 21513.6 34560 22291.2 0.081084 229.9752
35932 729892 12.89037058 8.346113055 10.73785228 0.015 0.05350826 1.600517596 0.189937804 1.367959875 2.041205053 0.914019697 0.003617968 0.015168871 0.094214161 0.549017731 0.020445665 0.021588678 1.095869776 2.431729835 0.755603741 301.8204 0.05918703 0.205083296 0.012037773 33264 1382.4 21513.6 34560 22291.2 0.076964 288.2579745
35933 729893 13.04195407 8.358146867 10.8346875 0.015 0.051625 1.596633657 0.199239583 1.384582874 2.04375 0.924313422 0.003667935 0.0161034 0.104647185 0.551906504 0.021529358 0.020755208 1.060416667 2.463541667 0.726432292 303.3072 0.059370192 0.205948386 0.011926514 41385.6 1382.4 21513.6 34560 22291.2 0.073049 92.99765106
35934 729894 13.19485383 8.370799041 10.94122935 0.015 0.049552964 1.592272512 0.209473761 1.402892507 2.046550049 0.935667053 0.00372291 0.017168305 0.116094621 0.554703859 0.022747549 0.019838192 1.026239067 2.498542274 0.694336735 304.7688 0.059531863 0.206719141 0.011810567 41385.6 1382.4 24105.6 34560 22291.2 0.06933 101.8332
35935 729895 13.34862662 8.383954622 11.05609117 0.015 0.047319121 1.5874663 0.220507137 1.422656176 2.049568756 0.947940684 0.003782179 0.018360006 0.128430017 0.557405606 0.024091631 0.018849566 0.993373421 2.536276118 0.6597348 306.2178 0.05967114 0.207389087 0.011689638 41385.6 950.4 21513.6 34560 22291.2 0.0658 340.3134
35936 729896 13.50282919 8.397498655 11.1778863 0.015 0.044950437 1.582247165 0.232206511 1.443641282 2.052769679 0.96099441 0.003845025 0.019674923 0.141526921 0.560007555 0.025552995 0.017801263 0.961856171 2.576287658 0.623044218 307.6416 0.05978712 0.207951746 0.011563434 33264 950.4 18921.6 34560 22291.2 0.062453 343.53396
35937 729897 13.6570183 8.411316183 11.30522807 0.015 0.042473882 1.576647246 0.244438684 1.465615229 2.056116375 0.974688328 0.003910733 0.021109478 0.15525888 0.562505515 0.027123034 0.01670522 0.931723761 2.618121356 0.584682717 309.0276 0.0598789 0.208400643 0.011431662 33264 950.4 18921.6 34560 22291.2 0.059281 277.2789243
35938 729898 13.8107507 8.425292249 11.43672983 0.015 0.039916424 1.570698684 0.257070457 1.488345419 2.0595724 0.988882532 0.003978588 0.022660092 0.169499441 0.564895296 0.028793139 0.015573372 0.903012634 2.661321672 0.545068027 310.401 0.059945575 0.208729302 0.011294028 33264 950.4 18921.6 34560 22291.2 0.056276 143.08812
35939 729899 13.96358314 8.4393119 11.57100492 0.015 0.037305029 1.564433621 0.269968629 1.511599254 2.063101312 1.003437118 0.004047874 0.024323185 0.184122153 0.567172708 0.030554704 0.014417654 0.875759232 2.705433066 0.504617878 311.7492 0.059986243 0.208931246 0.011150238 33264 950.4 18921.6 34560 22291.2 0.053431 174.8628
35940 729900 14.11507238 8.453260178 11.70666667 0.015 0.034666667 1.557884197 0.283 1.535144135 2.066666667 1.018212182 0.004117875 0.026095179 0.199000564 0.569333559 0.032399121 0.01325 0.85 2.75 0.46375 313.0722 0.06 0.209 0.011 41385.6 950.4 18921.6 34560 22291.2 0.05074 332.51148
35941 729901 14.26477516 8.467022127 11.84232841 0.015 0.032028304 1.551082553 0.296031371 1.558747466 2.070232021 1.033067819 0.004187876 0.027972494 0.21400822 0.57137366 0.034317781 0.012082346 0.82577138 2.794566934 0.422882122 314.37 0.059988917 0.208574718 0.010821196 37152 950.4 18921.6 34560 22291.2 0.048193 210.5335096
35942 729902 14.41224824 8.480482793 11.9766035 0.015 0.02941691 1.54406083 0.308929543 1.582176648 2.073760933 1.047864124 0.004257162 0.029951551 0.22901867 0.573288819 0.036302077 0.010926628 0.803109815 2.838678328 0.382431973 315.6426 0.059956069 0.20735173 0.010595694 33264 950.4 18921.6 34560 22291.2 0.045785 348.22872
35943 729903 14.55704837 8.493527218 12.10810526 0.015 0.026859451 1.53685117 0.321561316 1.605199083 2.077216958 1.062461193 0.004325017 0.032028771 0.243905461 0.575074847 0.038343401 0.00979478 0.782051749 2.881878644 0.342817283 316.89 0.059902061 0.205410321 0.010329179 33264 950.4 18921.6 34560 22291.2 0.043508 344.53188
35944 729904 14.69873231 8.506040447 12.23544704 0.015 0.024382896 1.529485713 0.333793489 1.627582175 2.080563654 1.076719122 0.004390725 0.034200576 0.258542142 0.576727553 0.040433146 0.008698737 0.762633625 2.923712342 0.304455782 318.1122 0.059827496 0.202829775 0.010027337 33264 950.4 18921.6 34560 22291.2 0.041354 293.50188
35945 729905 14.83685681 8.517907524 12.35724216 0.015 0.022014213 1.5219966 0.345492863 1.649093324 2.083764577 1.090498005 0.004453571 0.036463385 0.272802259 0.578242747 0.042562703 0.007650434 0.744891885 2.963723882 0.2677652 319.2966 0.059732979 0.199689378 0.009695853 41385.6 950.4 18921.6 34560 22291.2 0.039317 318.49524
35946 729906 14.97097862 8.529013494 12.47210398 0.015 0.019780369 1.514415973 0.356526239 1.669499934 2.086783285 1.103657938 0.00451284 0.03881362 0.28655936 0.579616237 0.044723465 0.006661808 0.728862974 3.001457726 0.233163265 320.4684 0.059619114 0.196068416 0.009340413 41385.6 950.4 18921.6 34560 22291.2 0.037388 342.62676
